item_id,gain_or_loss,item_name,listed_on,acted_on,price
26654985686,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985689,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985694,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985569,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26207358487,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985501,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985518,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985519,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985525,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985526,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
26654985581,sold,{'Prisma 2 Case'},2023-04-21,2023-04-22,0.87
28963425262,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
27569604972,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
27919174691,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
28360375911,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
27247699769,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
24255450956,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
22519042401,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
26883834867,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
26614104994,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
22329913036,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
22748562697,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
23095836040,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
27005722306,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
20515345403,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
19651525391,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
21541969095,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
20769257966,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
20407928398,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
20110341127,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
22225501610,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
21044388033,sold,{'Fracture Case'},2023-04-21,2023-04-21,0.79
27688704097,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688703304,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688239305,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688058405,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688443610,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688480278,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688480276,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688480259,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27688443602,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27686331713,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27677785213,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27675179905,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27675177311,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27675179209,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27684100638,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27686331727,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27686318545,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27668837787,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27668693919,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27668204984,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27667702932,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27668837782,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27675176267,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27660162732,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27675111429,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27672527504,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27666225503,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27658462738,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27658621352,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27659983577,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27659983584,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27659983579,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27660261659,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27576373882,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27576373867,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27576373887,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27645020953,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27645022220,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27645022218,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27576373984,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27576373863,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895746946,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895746961,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895746999,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895747011,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895747014,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
27576373849,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895747019,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895747024,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
15046895126,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
15491216341,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
16170173902,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
16614419392,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
16283091000,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
16843693724,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
16776518090,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
22895746935,sold,{'Horizon Case'},2023-04-21,2023-04-21,0.87
29428641975,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428642513,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428642195,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428634333,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428634571,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428634777,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428635319,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428633222,sold,{'Prisma 2 Case'},2023-04-20,2023-04-21,0.92
29428633654,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428632795,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428632969,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428633869,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428634086,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428630211,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428629747,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428633488,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428632557,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428631257,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428632041,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428628763,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428629117,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428629422,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428628541,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428627195,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428627580,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428627856,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428628162,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428622485,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428623149,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428623430,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428625754,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428626156,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428626872,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428622812,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428619899,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428626520,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428620782,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428619587,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428620243,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428621805,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428622082,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428621154,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428621504,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428604688,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428605046,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428605327,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428605623,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428617872,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428618274,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428618844,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428619172,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428602334,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428601906,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428602663,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428602977,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428603358,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428603952,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428600998,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428601394,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428600495,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428598184,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428599337,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428599668,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428598464,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428600168,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428597625,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428597229,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428596384,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428596700,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428593728,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428591712,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428592206,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428594221,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428594561,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428595107,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428595729,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428596024,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428587439,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428587963,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428588608,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428589141,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428589746,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428590310,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428590883,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
29428591285,sold,{'Prisma 2 Case'},2025-04-20,2025-04-21,0.92
26654987814,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987695,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987830,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987678,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987766,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987852,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987649,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987769,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987802,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987832,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987756,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987777,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987736,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987693,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
26654987706,sold,{'Prisma 2 Case'},2025-03-16,2025-04-08,0.70
29534417339,bought,{'AK-47 | Slate'},2025-04-06,2025-04-06,7.24
23667391157,bought,{'AWP | Neo-Noir'},2025-04-06,2025-04-06,40.40
25783602554,sold,{'AK-47 | The Empress'},2025-03-25,2025-04-01,52.19
27333444563,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333275091,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333299717,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333304057,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333302332,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333295925,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333288488,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333420378,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333432442,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333421319,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333402492,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333296245,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333400568,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333300668,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333260817,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333259897,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333266312,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333373694,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333399757,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333391218,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333409670,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333406744,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333274247,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333272440,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333262104,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333268795,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333275082,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333230661,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333331278,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333237786,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333405062,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333372410,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333313420,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333240721,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333244110,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333241967,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333255301,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333256483,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333212351,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333256504,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333330194,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333319896,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333325770,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333313122,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333370072,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333549698,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333550400,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333545563,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333545783,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333536897,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333541127,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333536599,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333514780,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333536766,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333538998,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333539961,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333512831,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333512069,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333534459,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333513165,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333533869,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333514468,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333535259,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333515878,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333535605,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333513805,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333535866,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333531385,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333509534,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333213213,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333532727,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333511437,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333533640,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333528202,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333507994,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333509046,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333522069,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333529121,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333509304,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333521464,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333523283,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333214113,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333523749,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333524763,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333525870,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333516814,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333520047,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333517773,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333518083,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333518278,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333215491,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333215618,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333218361,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333215116,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333219519,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333163432,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333155414,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333208881,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333205025,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333159275,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333209302,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333208311,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333210153,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333138670,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333210550,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333136211,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333150732,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333153678,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333152247,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333157008,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333127585,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333142014,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333082027,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333111067,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333116531,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333119888,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333122224,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332807745,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333073992,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333098733,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333090231,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332672922,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332837556,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332164585,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332212534,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27053935781,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332230625,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332824230,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27331815160,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27633176685,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333553506,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333553792,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333556598,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333073480,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333079887,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332850886,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333554302,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332230646,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332230668,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332314384,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332429696,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333555735,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27503032714,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332506233,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333552388,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333555071,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332540238,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332564610,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
26324249048,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27332654307,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27331815178,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
26537122972,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333550047,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333547037,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333550716,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333551993,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333550969,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333546659,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333520626,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333520259,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333514077,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333516341,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333516722,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333516435,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333521321,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333510481,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333511342,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333511044,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333507983,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333506639,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333506300,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333507313,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333507049,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333507742,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333506414,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333506751,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333503063,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333502376,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333503249,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333504169,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
27333501913,sold,{'Snakebite Case'},2025-03-16,2025-03-27,0.39
